timestamp_utc,profile,framework,route,round,wrk_args,rps,p50_ms,p90_ms,p99_ms,max_ms,socket_errors,non_2xx,raw_file
20260524T171346Z,latency,fiber,json-serialize,5,-t4 -c128 -d15s,597260.99,0.147,0.758,2.990,16.460,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-latency-json-serialize-round-5.txt
20260524T171346Z,throughput,fiber,plaintext-handler,1,-t4 -c256 -d15s,642514.20,0.264,1.020,3.320,12.770,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-throughput-plaintext-handler-round-1.txt
20260524T171346Z,throughput,fiber,plaintext-handler,2,-t4 -c256 -d15s,648767.55,0.266,1.030,3.360,18.510,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-throughput-plaintext-handler-round-2.txt
20260524T171346Z,throughput,fiber,plaintext-handler,3,-t4 -c256 -d15s,642443.17,0.266,1.030,3.320,14.990,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-throughput-plaintext-handler-round-3.txt
20260524T171346Z,throughput,fiber,plaintext-handler,4,-t4 -c256 -d15s,638243.24,0.267,1.070,3.290,13.810,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-throughput-plaintext-handler-round-4.txt
20260524T171346Z,throughput,fiber,plaintext-handler,5,-t4 -c256 -d15s,640814.29,0.267,1.070,3.410,14.020,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-throughput-plaintext-handler-round-5.txt
20260524T171346Z,throughput,fiber,json-static,1,-t4 -c256 -d15s,630786.86,0.272,1.150,3.490,14.770,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-throughput-json-static-round-1.txt
20260524T171346Z,throughput,fiber,json-static,2,-t4 -c256 -d15s,634054.54,0.272,1.130,3.400,20.310,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-throughput-json-static-round-2.txt
20260524T171346Z,throughput,fiber,json-static,3,-t4 -c256 -d15s,631653.65,0.274,1.160,3.440,22.840,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-throughput-json-static-round-3.txt
20260524T171346Z,throughput,fiber,json-static,4,-t4 -c256 -d15s,636339.63,0.271,1.080,3.290,14.010,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-throughput-json-static-round-4.txt
